Sentence_id,Type
INDREQ21484,Requirement
COGEXP29320,Experience
GERREQ39400,Responsibility
INDREQ976,Requirement
HONSKL15974,Skill
HONEDU10127,SoftSkill
UAERES17830,Responsibility
INDSSK6318,Responsibility
COGEXP52376,Experience
INDEXP17391,Experience
COGREQ25094,Skill
UAERES742,Responsibility
HONSSK11891,Requirement
PHEEXP10945,Experience
HONEDU1586,Education
UAEREQ11469,SoftSkill
COGEXP41110,Experience
UAEREQ24372,Requirement
PHESSK11578,SoftSkill
PHESKL2115,Responsibility
UAEEDU2479,Responsibility
PHESSK42336,SoftSkill
GERRES29343,Responsibility
INDEDU849,SoftSkill
GERRES46186,Responsibility
HONREQ21428,Responsibility
HONEXP15652,Experience
COGRES13901,Responsibility
UAEEXP51579,Experience
INDRES7901,Responsibility
PHESSK38669,Responsibility
INDREQ7281,Requirement
UAEEXP1831,Experience
COGRES2832,Responsibility
INDSKL24478,Skill
UAESSK5803,Requirement
UAEREQ45154,Responsibility
INDEXP18207,Experience
HONEDU6214,Education
UAERES35747,Responsibility
HONREQ40411,Requirement
COGEXP12183,Experience
PHERES30615,Responsibility
COGEXP52261,Experience
PHESSK35983,Education
UAESKL9635,Requirement
HONREQ5566,Responsibility
INDRES6411,Responsibility
HONEDU45605,Education
HONRES51599,Responsibility
GEREXP44927,Experience
GERRES21029,Responsibility
UAERES21133,Responsibility
UAEEDU10782,Education
UAERES7718,Responsibility
COGRES38199,Responsibility
INDSSK51686,SoftSkill
GERRES3241,Responsibility
UAERES25842,Responsibility
COGSSK15621,SoftSkill
PHERES12361,Responsibility
UAEREQ5475,Requirement
PHERES33743,Responsibility
PHEEDU29767,Education
GERSSK22365,Skill
UAEEXP20743,Experience
HONEXP13527,Experience
HONSSK3668,SoftSkill
PHESSK18001,SoftSkill
UAERES23452,Responsibility
COGRES17176,Responsibility
UAERES9222,Responsibility
INDSSK18098,SoftSkill
COGREQ18441,Requirement
HONREQ3477,Requirement
INDRES47835,Responsibility
INDREQ8179,Responsibility
HONREQ50756,Requirement
GERSKL26539,Skill
UAESKL31959,Responsibility
COGEDU22266,Education
PHEEXP7665,Experience
PHERES17230,Responsibility
COGEXP14601,Experience
GERREQ7136,SoftSkill
COGSKL21095,Responsibility
COGSKL29669,Responsibility
HONSSK20717,SoftSkill
PHERES288,Responsibility
HONREQ37474,Requirement
COGSSK18289,Responsibility
GERSSK8970,SoftSkill
PHEEXP5345,Experience
PHEEXP7111,Experience
COGEXP10233,Experience
COGREQ31544,Skill
UAEREQ4445,Requirement
COGSKL48926,Skill
PHERES13998,Responsibility
INDRES29279,Responsibility
INDRES4283,Responsibility
COGRES8385,Responsibility
UAEREQ18235,Education
HONRES3961,Responsibility
GEREXP27003,Experience
GERSSK8557,Requirement
UAERES45786,Responsibility
PHEREQ20061,Requirement
INDRES2648,Responsibility
GERRES14192,Responsibility
GEREXP9278,Experience
UAEEXP1684,Experience
GEREXP35319,Experience
GERREQ8977,Responsibility
UAEEXP7264,Experience
UAERES20847,Responsibility
PHEREQ4306,SoftSkill
COGEXP4878,Experience
HONSKL24174,Responsibility
PHERES41950,Responsibility
GERSKL32011,Skill
UAEEDU13844,Education
GERRES3534,Responsibility
PHERES33678,Experience
UAERES42945,Responsibility
UAEEXP6930,Experience
GERREQ48800,Requirement
COGREQ35462,Requirement
COGRES21703,Responsibility
PHEEXP12743,Experience
UAESSK26568,Skill
HONREQ7720,Responsibility
COGSSK13188,Responsibility
GEREDU3671,Education
HONREQ29334,SoftSkill
INDRES2275,Responsibility
GERSKL13784,SoftSkill
COGRES29901,SoftSkill
UAERES44221,Responsibility
PHESSK39442,SoftSkill
HONREQ14085,Responsibility
COGEDU7760,Responsibility
COGREQ35212,Responsibility
PHEREQ2277,Skill
HONRES17147,Responsibility
PHESKL19766,Responsibility
COGRES46498,Responsibility
GEREXP5113,Experience
UAEEXP2964,Education
UAEREQ9769,Requirement
PHERES23920,Responsibility
PHERES51323,Responsibility
COGEXP9550,Experience
COGRES39583,Responsibility
PHEREQ1738,Responsibility
UAERES5936,Responsibility
HONSKL36059,SoftSkill
GERSKL6772,Requirement
COGREQ45426,Responsibility
HONREQ17173,Requirement
PHERES5974,Responsibility
HONSKL12821,Responsibility
UAERES3175,Responsibility
HONRES4573,Responsibility
GERSKL15452,SoftSkill
HONREQ6266,Skill
HONRES31115,Responsibility
UAEREQ9767,Requirement
PHEEXP5307,Experience
COGRES5561,Responsibility
PHEEDU51128,Education
INDRES45678,Responsibility
HONRES6052,Requirement
PHERES38279,Responsibility
INDREQ1877,Requirement
UAEREQ8291,SoftSkill
HONEXP52487,Experience
UAEREQ43661,Requirement
INDRES48617,Responsibility
INDREQ40717,Responsibility
UAEEXP6725,Experience
GERREQ10810,Requirement
UAERES6893,Responsibility
UAEEDU21078,Requirement
PHERES36037,Responsibility
PHEEXP8366,Experience
HONEDU35350,Education
GERSSK29114,SoftSkill
INDSKL183,Requirement
COGSKL4804,Responsibility
GERREQ36612,Responsibility
PHEEXP42195,Responsibility
INDEXP10298,Experience
INDREQ30619,SoftSkill
PHEEXP51967,Experience
UAESSK52191,SoftSkill
INDRES24616,Responsibility
UAEREQ51811,Responsibility
HONEXP3489,Experience
UAEEXP27052,Experience
HONSKL30244,Skill
HONRES15430,SoftSkill
PHESKL10975,Skill
INDSKL15872,Skill
UAERES11894,SoftSkill
INDRES9562,Responsibility
PHERES14341,Responsibility
UAEREQ18547,Responsibility
GERREQ1797,Requirement
GEREXP1425,Experience
UAEEDU37609,Education
GERSKL12852,Requirement
UAESSK15532,Requirement
UAEREQ18678,Requirement
UAERES28556,Responsibility
UAERES27648,Responsibility
COGEDU270,Education
INDSSK18292,SoftSkill
GERSSK21708,Responsibility
COGSSK9587,SoftSkill
INDEDU40929,Education
GERSKL10474,SoftSkill
UAERES40588,Responsibility
PHERES12043,Responsibility
INDRES52911,Responsibility
COGEXP18125,Experience
PHESKL38338,Requirement
PHERES47992,Responsibility
INDREQ4655,SoftSkill
INDEXP16033,Experience
INDRES35930,Responsibility
COGREQ23901,Skill
GERREQ2712,Responsibility
GERREQ7850,Requirement
UAERES50285,Responsibility
PHEREQ48528,Requirement
UAEREQ18306,Responsibility
COGSKL4908,Skill
UAERES20932,Responsibility
HONEDU14646,Education
HONREQ12004,Requirement
PHEREQ5607,Requirement
INDEDU14147,Education
UAERES18363,Responsibility
HONREQ51529,Requirement
COGRES29262,Responsibility
COGREQ49094,SoftSkill
UAESKL21108,SoftSkill
GERSSK17360,Responsibility
COGSSK6560,Requirement
INDSKL21831,Requirement
UAEEDU19802,Education
UAESKL19258,Skill
GERSSK11282,Responsibility
COGRES16357,Responsibility
GERRES8872,Responsibility
HONREQ41580,Requirement
PHEREQ8181,Requirement
HONRES52827,Responsibility
PHESSK22187,Responsibility
COGRES42032,Responsibility
PHESSK26337,SoftSkill
PHERES43033,Requirement
UAESKL7107,SoftSkill
UAEEXP4227,Experience
GERREQ3374,Requirement
UAESSK15095,Responsibility
UAEREQ18910,Requirement
HONEXP10912,Experience
HONEXP1519,Experience
INDEXP3129,Experience
INDREQ29107,Requirement
COGRES14147,Responsibility
COGRES17530,Skill
INDRES14919,Responsibility
COGEXP24800,Experience
GERSKL48622,Responsibility
HONRES47285,Responsibility
INDREQ33949,Requirement
INDEXP15229,Responsibility
INDSKL52584,Responsibility
INDSSK37193,Requirement
HONEXP32897,Experience
GEREXP41624,Experience
UAESSK18818,Responsibility
UAERES23198,Responsibility
GERREQ17555,Requirement
GERSKL14860,Responsibility
HONRES35964,Responsibility
COGRES4912,SoftSkill
UAEREQ16570,Requirement
GEREXP5298,Experience
COGEDU2892,Responsibility
GEREDU43328,Education
PHEREQ24394,Requirement
GERSKL18329,Requirement
INDRES12087,Responsibility
HONEDU39352,Education
HONRES16561,Responsibility
GEREXP11440,Skill
GERRES27472,Responsibility
HONEDU40324,Education
COGEDU42402,Skill
UAEREQ12497,Education
UAEREQ7555,Requirement
INDREQ21278,Requirement
GERREQ40900,Requirement
INDREQ41577,Requirement
GEREXP7696,Experience
GEREDU3830,Education
HONEDU23773,Education
PHEREQ1111,Requirement
INDRES37969,Responsibility
COGREQ131,Skill
GERREQ51262,Requirement
INDEDU28379,Education
PHEREQ42783,SoftSkill
PHESKL9257,Skill
PHERES28790,Responsibility
INDSKL21609,Requirement
UAEEXP17295,Experience
UAEREQ49849,Requirement
GERREQ31754,SoftSkill
COGREQ29370,Skill
PHEEDU21002,Education
COGREQ12740,Requirement
HONEXP50728,Experience
HONEXP10269,Experience
COGRES15642,Responsibility
GERREQ7859,Requirement
GERREQ2224,Skill
COGREQ1003,Responsibility
INDREQ8449,Requirement
HONSKL4283,Responsibility
UAERES28895,Responsibility
UAERES29488,Responsibility
INDREQ32797,Requirement
INDREQ26253,Responsibility
UAEEXP10122,Experience
COGSKL7822,Requirement
UAESSK12409,SoftSkill
UAEEDU19747,Responsibility
HONRES40719,Responsibility
COGSSK20690,SoftSkill
COGRES19173,Responsibility
PHERES22523,Responsibility
GERRES14085,Responsibility
HONRES41365,Responsibility
UAEREQ17783,Skill
GERREQ19173,Requirement
INDRES15018,SoftSkill
PHEREQ53038,Responsibility
GERRES32378,Responsibility
PHESKL10412,SoftSkill
HONRES48513,Responsibility
UAERES21431,Responsibility
PHESKL39490,Responsibility
HONREQ12070,SoftSkill
PHERES10109,Responsibility
INDEDU33670,Education
PHEREQ14053,Requirement
GERSSK10167,Requirement
PHERES8301,Responsibility
HONREQ18790,Requirement
UAEEDU7872,Responsibility
PHEEXP38993,Experience
UAEREQ16412,Requirement
COGRES19870,Responsibility
UAESSK28514,SoftSkill
UAEREQ22134,Requirement
GERSKL13437,Requirement
INDREQ18110,Responsibility
GERRES9619,Responsibility
PHERES40266,Responsibility
HONRES27129,Responsibility
PHEREQ28822,Requirement
INDEXP17522,Experience
COGSSK17653,Responsibility
PHESKL22379,Responsibility
PHEREQ10931,Education
PHEEXP17813,Experience
INDEDU4466,Requirement
UAERES19231,Responsibility
UAERES9775,Responsibility
GERSKL18383,Requirement
INDSSK13908,Skill
HONSSK9677,Responsibility
UAESSK8252,SoftSkill
COGSSK17675,SoftSkill
GERREQ424,Education
PHESSK33299,Responsibility
GERSSK39306,SoftSkill
UAEREQ5456,Requirement
HONRES53090,Responsibility
INDSKL47202,Responsibility
GERSSK36991,Responsibility
PHEEDU33218,Education
PHERES18272,Skill
PHESSK13145,Requirement
INDSSK17761,Responsibility
GERRES25689,Requirement
UAEEDU37425,Education
PHESSK10473,Responsibility
INDRES19969,Responsibility
PHERES421,Responsibility
PHESKL48750,Requirement
HONEDU16810,Education
COGREQ48818,Requirement
GERREQ2523,Requirement
PHEREQ3051,Responsibility
UAESKL15323,Responsibility
GEREXP38111,Experience
COGREQ9882,Requirement
UAEREQ4694,Requirement
PHESKL30093,Requirement
PHEEDU12232,Requirement
INDEXP33070,Experience
HONEXP1622,Experience
COGSKL12769,Responsibility
COGRES157,Responsibility
INDSKL46562,Requirement
COGRES16111,Responsibility
GEREDU52040,Education
UAERES34240,Responsibility
HONRES11116,Responsibility
PHERES21201,Responsibility
UAEREQ26474,Skill
PHEREQ16635,Education
HONSSK51758,Responsibility
PHESSK40721,SoftSkill
PHEREQ10362,Responsibility
HONRES6253,Responsibility
PHESKL9511,Requirement
UAEEDU32787,SoftSkill
GERRES2308,Responsibility
UAEREQ31269,Education
PHEREQ5573,Requirement
GERRES37408,Responsibility
HONSSK635,SoftSkill
COGRES1503,Requirement
COGRES18127,Skill
INDSKL18546,SoftSkill
COGSSK36330,SoftSkill
COGREQ25703,Requirement
UAEEXP6332,Experience
COGRES7018,Responsibility
PHERES26316,Responsibility
COGREQ11775,Requirement
PHEEXP13702,Experience
INDSKL21736,Responsibility
UAERES20549,Responsibility
UAEREQ10123,SoftSkill
HONEDU11266,Education
INDREQ44318,Requirement
GERRES47872,Responsibility
PHEREQ3234,SoftSkill
INDSSK35205,SoftSkill
UAERES30291,Responsibility
GERRES42732,Responsibility
COGRES11970,Skill
GEREDU27204,Education
INDEXP2122,Experience
UAEREQ13617,Requirement
HONRES17337,Responsibility
INDRES8752,Responsibility
COGRES35158,Responsibility
UAEEDU4406,Responsibility
GERREQ9430,SoftSkill
PHESSK3054,SoftSkill
INDSKL51679,Skill
UAESSK27334,SoftSkill
GEREXP12125,Responsibility
PHEREQ52177,Responsibility
HONEXP10897,Experience
INDRES24005,Responsibility
COGSKL14917,Skill
UAEREQ32468,SoftSkill
COGEXP9620,Experience
COGRES15565,Responsibility
UAERES38448,Responsibility
INDRES8803,Responsibility
PHEREQ23248,SoftSkill
UAESSK14420,Responsibility
GERREQ19266,Requirement
UAEREQ14117,Education
GERSKL23275,Skill
GERREQ16360,Requirement
HONSKL47758,Skill
GERSKL42667,Requirement
COGSSK19860,Requirement
UAESSK15787,SoftSkill
PHESSK23768,SoftSkill
HONSSK39682,Responsibility
PHEEDU1321,Education
INDEXP13404,Experience
HONSSK20970,SoftSkill
INDSKL1307,Responsibility
PHESSK9608,Responsibility
COGEXP2746,Experience
PHEEXP5774,Experience
HONRES39414,Responsibility
INDSKL23753,SoftSkill
INDEXP10790,Experience
PHEEXP3819,Experience
PHESSK8512,SoftSkill
GEREDU9078,Responsibility
GERREQ37210,Requirement
HONRES6373,Responsibility
COGREQ13718,Requirement
UAEREQ23940,Responsibility
PHERES21527,Responsibility
COGSSK41826,Responsibility
COGEXP33251,Experience
COGSKL24709,Responsibility
GERSSK13690,Requirement
COGSSK1210,SoftSkill
INDRES36600,Responsibility
INDREQ43563,Requirement
UAERES1078,Responsibility
HONREQ21033,Requirement
COGSSK13314,Responsibility
PHESKL9816,Requirement
UAEEXP10730,Experience
COGEXP5660,Experience
PHERES1182,Responsibility
GERSSK50190,Responsibility
INDRES35391,Responsibility
HONEDU952,Skill
GERRES9598,Responsibility
PHESSK46559,SoftSkill
COGSKL11563,Requirement
INDREQ12417,Skill
COGREQ7218,Responsibility
UAEEDU14354,Education
COGEDU19189,Education
PHESKL17226,Skill
INDREQ5977,Requirement
GERSSK43054,SoftSkill
HONSSK13846,SoftSkill
GERREQ4425,Requirement
GERSSK6059,SoftSkill
HONSKL31097,Skill
HONEXP487,Requirement
GERRES21019,Responsibility
COGREQ19474,Requirement
GERREQ25141,Requirement
PHERES2509,Responsibility
INDSSK37140,SoftSkill
HONRES20391,Responsibility
UAEREQ4936,Requirement
PHERES11275,SoftSkill
UAEREQ10343,Requirement
UAEREQ48026,Responsibility
INDEXP11661,Experience
UAEEXP22244,Requirement
COGREQ4309,SoftSkill
INDRES23995,Responsibility
UAESKL7454,Skill
COGREQ7488,Responsibility
PHEEDU670,Education
HONEDU25648,Responsibility
GERRES32617,Responsibility
INDRES14206,Responsibility
UAESKL1146,Requirement
GERRES33238,Responsibility
HONSKL9864,Skill
HONRES24898,Responsibility
PHESSK21093,Responsibility
PHEREQ43671,Responsibility
UAESKL47364,SoftSkill
COGEXP38311,Experience
GERREQ8067,Requirement
UAEREQ8577,Requirement
UAESSK37972,Skill
COGREQ51269,Requirement
PHEEXP9365,Experience
HONSKL49006,Responsibility
COGRES20494,Responsibility
HONSSK14357,Requirement
INDSKL8824,Requirement
UAERES39056,Responsibility
INDSSK48901,SoftSkill
PHESKL10381,Responsibility
HONEXP395,Experience
GERSSK6442,Requirement
INDREQ40416,Requirement
GERRES15972,Responsibility
PHEEXP50744,Experience
GERREQ25388,Requirement
INDEXP5093,Experience
UAESKL7215,Skill
HONSSK32506,Responsibility
UAEREQ48086,SoftSkill
UAEEXP12405,Experience
GERREQ26994,Requirement
UAERES18675,Responsibility
INDEXP31607,Experience
GERREQ29713,Education
GERSSK16780,SoftSkill
COGEDU7404,Skill
COGSKL39062,Responsibility
HONEXP31873,Requirement
INDREQ30947,Requirement
HONEXP13114,Experience
HONSSK19508,Skill
PHESSK8864,SoftSkill
COGRES45335,Responsibility
UAEEDU8931,Experience
COGSKL36099,Skill
HONREQ16403,Requirement
UAERES11511,Responsibility
PHESSK14338,Skill
GERRES16056,Responsibility
INDSKL19257,Skill
PHERES15403,Responsibility
COGRES21422,Responsibility
UAEREQ26781,Responsibility
INDRES40580,Responsibility
COGRES10818,Responsibility
PHERES38428,Responsibility
COGREQ46480,Responsibility
INDRES12945,Responsibility
INDEXP15590,Experience
COGSSK36543,SoftSkill
HONREQ10995,Requirement
HONSKL22169,Requirement
COGSSK21698,Requirement
COGRES13060,Requirement
COGSSK52295,SoftSkill
INDSKL5536,Requirement
UAERES10754,Responsibility
COGSSK42657,SoftSkill
INDEXP11486,SoftSkill
HONSSK27240,Skill
COGRES24290,Responsibility
INDREQ24522,Requirement
PHERES5485,Responsibility
GERREQ40104,Requirement
PHERES932,Responsibility
UAEEXP14253,Experience
PHESKL40419,Requirement
PHESKL19579,Skill
INDREQ2469,Requirement
PHERES4620,Responsibility
HONSKL17481,Skill
INDRES2616,Responsibility
HONREQ11681,Responsibility
INDSKL41103,Requirement
PHERES24686,Responsibility
COGREQ46055,Requirement
COGEDU19406,Education
HONRES14072,Responsibility
GERRES331,Responsibility
INDEXP52875,Experience
UAEREQ50169,Requirement
INDEXP20928,Experience
HONRES15697,Responsibility
HONSSK31874,Skill
PHEEXP39221,Experience
UAERES14550,Responsibility
UAEREQ20653,Responsibility
COGEXP16080,Experience
UAEEXP42120,Responsibility
COGRES12934,Responsibility
GERREQ52550,Requirement
INDRES14586,Responsibility
INDREQ37266,Requirement
GERREQ9087,Requirement
UAERES20679,Responsibility
HONSSK3202,SoftSkill
UAEREQ10862,Requirement
UAEEXP12500,Experience
GERSKL3373,SoftSkill
PHEEXP18773,Experience
COGREQ33387,Skill
COGREQ48909,Requirement
GEREXP31292,Experience
UAERES8488,Responsibility
GERRES21700,Responsibility
INDEXP48603,Experience
UAEREQ8630,Requirement
GERSSK883,Requirement
INDRES20035,Responsibility
INDSSK32857,SoftSkill
COGREQ33831,Requirement
COGSSK561,SoftSkill
HONRES11444,Responsibility
INDREQ11542,Skill
INDSSK26514,Responsibility
HONEXP17784,Responsibility
INDRES1794,Responsibility
UAESSK28565,Responsibility
UAESKL20773,Skill
UAESSK3252,SoftSkill
COGSSK49402,SoftSkill
UAEREQ15789,Requirement
UAEREQ52473,Requirement
GERREQ9377,Skill
GERRES19289,Responsibility
HONREQ45351,Responsibility
GERSSK6791,SoftSkill
PHEREQ20477,SoftSkill
INDSKL51797,Skill
PHEEXP49002,Experience
COGEXP7483,Experience
PHERES10128,Responsibility
UAEEXP12180,Experience
HONEXP44382,Experience
INDRES13129,Responsibility
COGEXP50784,Skill
INDSKL3931,Responsibility
HONRES1728,Responsibility
COGSSK24168,SoftSkill
INDSSK14703,Skill
PHEREQ25460,Requirement
INDEXP10941,Experience
HONEDU20897,Requirement
HONSSK14650,SoftSkill
INDRES17073,Responsibility
UAEREQ29238,Requirement
INDRES10499,Responsibility
GERREQ5666,Requirement
GERREQ9225,Responsibility
COGEDU15019,Education
HONREQ50718,SoftSkill
INDSKL25818,Requirement
PHESKL45430,Responsibility
PHERES45078,Responsibility
COGRES6382,Responsibility
UAESKL28851,Experience
UAESKL26990,Skill
GERRES36185,Responsibility
PHESSK20744,Requirement
INDSSK6750,Requirement
COGSSK7126,Skill
COGSKL16463,Responsibility
HONEDU7709,Skill
PHEEDU17905,Education
COGREQ9510,Skill
PHEREQ14980,SoftSkill
UAEEXP7019,Experience
HONRES33300,Responsibility
GERRES34870,Responsibility
INDEXP10982,Experience
UAESKL43151,SoftSkill
UAEEDU946,Responsibility
COGSKL18921,Requirement
INDEXP5877,Experience
COGREQ24049,Skill
GERRES28212,Responsibility
COGREQ18706,Requirement
PHESKL3769,Responsibility
PHEEDU19523,Experience
PHESKL15603,Responsibility
UAERES23329,Responsibility
INDSSK7329,SoftSkill
INDREQ2083,Requirement
HONREQ20814,Requirement
HONREQ38233,Responsibility
COGRES44642,Responsibility
COGREQ28404,Responsibility
PHESKL2871,Requirement
UAEEXP17557,Responsibility
INDSKL2267,Skill
HONEDU50745,Education
COGREQ19788,Responsibility
INDSKL37802,Requirement
UAEREQ364,Responsibility
HONREQ39925,Responsibility
PHESSK18217,Responsibility
UAEREQ12802,Education
COGSKL12126,Responsibility
INDSSK43979,SoftSkill
GERRES17636,Responsibility
UAEREQ48171,Requirement
COGREQ14947,Education
COGEXP17904,Experience
PHEEXP32756,Experience
HONREQ3924,Requirement
GERSKL8268,Requirement
GERRES38843,Responsibility
INDREQ19943,Requirement
COGRES3198,Responsibility
UAESSK36634,Responsibility
INDREQ9119,Requirement
UAESSK8932,Skill
GEREXP31057,Experience
INDSSK2387,SoftSkill
INDRES22469,Responsibility
HONREQ18015,Requirement
GEREDU45208,Responsibility
HONRES20780,Responsibility
INDSSK16041,SoftSkill
COGSSK23606,SoftSkill
UAERES8304,Responsibility
HONSSK19709,Responsibility
COGEXP16369,Experience
INDEXP49494,Responsibility
COGEXP50607,Experience
UAEEXP26546,Experience
HONRES22941,Responsibility
COGSSK31820,SoftSkill
INDEXP379,Experience
COGSSK10746,SoftSkill
HONRES16908,Responsibility
UAEREQ38599,Skill
UAEREQ15699,Requirement
INDRES40218,Responsibility
COGSSK2175,Requirement
GEREXP47582,Experience
INDSSK50573,SoftSkill
GERSKL40791,Skill
GERRES17731,Responsibility
COGRES47167,Responsibility
